,Year,Month,Day,stock,brokerage,yield,price_target,open
509,2016,9,27,AAPL,Bank of America,0.10619469026548667,125.0,113.0
510,2016,9,26,AAPL,Morgan Stanley,0.10175564313865992,123.0,111.64
511,2016,9,26,AAPL,Piper Jaffray Companies,0.35256180580437113,151.0,111.64
512,2016,9,23,AAPL,Cowen,0.09246635203635734,125.0,114.42
513,2016,9,22,AAPL,Nomura,0.18058592041976396,135.0,114.35
514,2016,9,22,AAPL,Royal Bank of Canada,0.09313511149978138,125.0,114.35
515,2016,9,20,AAPL,Wells Fargo & Co,-0.0048651039363113435,112.5,113.05
516,2016,9,20,AAPL,Drexel Hamilton,0.6364440513047325,185.0,113.05
517,2016,9,20,AAPL,UBS Group,0.12339672711189742,127.0,113.05
518,2016,9,20,AAPL,Citigroup,0.06147722246793452,120.0,113.05
519,2016,9,19,AAPL,JPMorgan Chase & Co.,-0.07109992186821767,107.0,115.19
520,2016,9,19,AAPL,BMO Capital Markets,0.21538327979859373,140.0,115.19
521,2016,9,16,AAPL,Stifel Nicolaus,0.042390548992355725,120.0,115.12
522,2016,9,16,AAPL,Piper Jaffray Companies,0.31167477414871425,151.0,115.12
523,2016,9,16,AAPL,Royal Bank of Canada,0.042390548992355725,120.0,115.12
524,2016,9,16,AAPL,Canaccord Genuity,0.2161223071577485,140.0,115.12
525,2016,9,15,AAPL,Credit Suisse Group,0.3174073423502548,150.0,113.86
526,2016,9,15,AAPL,BTIG Research,0.16810117688389248,133.0,113.86
527,2016,9,14,AAPL,Cowen,0.14963671479812368,125.0,108.73
528,2016,9,14,AAPL,Drexel Hamilton,0.7014623379012233,185.0,108.73
529,2016,9,14,AAPL,Citigroup,0.1036512462061987,120.0,108.73
530,2016,9,14,AAPL,Bank of America,0.1036512462061987,120.0,108.73
531,2016,09,12,AAPL,Rosenblatt Securities,,102.0,
532,2016,09,12,AAPL,Canaccord Genuity,,140.0,
533,2016,09,09,AAPL,Argus,,135.0,
534,2016,09,09,AAPL,Royal Bank of Canada,,117.0,
535,2016,09,08,AAPL,BGC Financial,,85.0,
536,2016,09,08,AAPL,BMO Capital Markets,,116.0,
537,2016,09,08,AAPL,Pacific Crest,,121.0,
538,2016,09,08,AAPL,Macquarie,,115.0,
539,2016,09,08,AAPL,Deutsche Bank,,105.0,
540,2016,09,08,AAPL,Stifel Nicolaus,,120.0,
541,2016,09,08,AAPL,Nomura,,120.0,
542,2016,09,08,AAPL,Morgan Stanley,,123.0,
543,2016,09,08,AAPL,Goldman Sachs Group,,124.0,
544,2016,09,08,AAPL,Citigroup,,120.0,
545,2016,09,08,AAPL,Sanford C. Bernstein,,125.0,
546,2016,09,08,AAPL,Mizuho,,120.0,
547,2016,09,08,AAPL,UBS Group,,115.0,
548,2016,09,08,AAPL,Wells Fargo & Co,,120.0,
549,2016,09,07,AAPL,Piper Jaffray Companies,,151.0,
550,2016,09,07,AAPL,Drexel Hamilton,,185.0,
551,2016,09,06,AAPL,Cowen,,125.0,
552,2016,09,01,AAPL,Mizuho,,120.0,
553,2016,8,31,AAPL,Credit Suisse Group,0.4196479273140261,150.0,105.66
554,2016,8,31,AAPL,Royal Bank of Canada,0.10732538330494035,117.0,105.66
555,2016,8,31,AAPL,Piper Jaffray Companies,0.42911224682945304,151.0,105.66
556,2016,8,30,AAPL,Drexel Hamilton,0.7485822306238186,185.0,105.8
557,2016,8,30,AAPL,Bank of America,0.13421550094517953,120.0,105.8
558,2016,8,28,AAPL,Pacific Crest,,121.0,
559,2016,8,26,AAPL,Macquarie,0.07066381156316925,115.0,107.41
560,2016,8,23,AAPL,Canaccord Genuity,0.003775669951192606,109.0,108.59
561,2016,8,23,AAPL,Longbow Research,0.19716364306105527,130.0,108.59
562,2016,8,19,AAPL,Royal Bank of Canada,0.0756642456559713,117.0,108.77
563,2016,8,19,AAPL,Piper Jaffray Companies,0.38825043670129644,151.0,108.77
564,2016,8,16,AAPL,Sanford C. Bernstein,0.14019885067955862,125.0,109.63
565,2016,08,11,AAPL,Royal Bank of Canada,,117.0,
566,2016,08,11,AAPL,Royal Bank of Canada,,117.0,
567,2016,08,11,AAPL,Drexel Hamilton,,185.0,
568,2016,08,05,AAPL,Royal Bank of Canada,,115.0,
569,2016,08,03,AAPL,Wells Fargo & Co,,120.0,
570,2016,08,03,AAPL,Drexel Hamilton,,185.0,
571,2016,08,03,AAPL,UBS Group,,115.0,
572,2016,7,28,AAPL,Cowen,0.215598560731304,125.0,102.83
573,2016,7,28,AAPL,Deutsche Bank,0.021102791014295352,105.0,102.83
574,2016,7,27,AAPL,JPMorgan Chase & Co.,0.026231237711600297,107.0,104.265
575,2016,7,27,AAPL,Citigroup,0.1509135376204862,120.0,104.265
576,2016,7,27,AAPL,Sanford C. Bernstein,0.1988682683546732,125.0,104.265
577,2016,7,27,AAPL,Needham & Company LLC,0.4386419220256079,150.0,104.265
578,2016,7,27,AAPL,Mizuho,0.1509135376204862,120.0,104.265
579,2016,7,27,AAPL,Independent Research,0.1988682683546732,125.0,104.265
580,2016,7,27,AAPL,Macquarie,0.10295880688629944,115.0,104.265
581,2016,7,27,AAPL,Nomura,0.1509135376204862,120.0,104.265
582,2016,7,27,AAPL,Royal Bank of Canada,0.10295880688629944,115.0,104.265
583,2016,7,27,AAPL,BMO Capital Markets,0.11254975303313675,116.0,104.265
584,2016,7,27,AAPL,Morgan Stanley,0.17968637606099835,123.0,104.265
585,2016,7,27,AAPL,Raymond James,0.23723205294202265,129.0,104.265
586,2016,7,27,AAPL,BTIG Research,0.18927732220783589,124.0,104.265
587,2016,7,27,AAPL,Brean Capital,0.1988682683546732,125.0,104.265
588,2016,7,26,AAPL,Goldman Sachs Group,0.28072712249535225,124.0,96.82
589,2016,7,26,AAPL,Barclays,0.18777112166907672,115.0,96.82
590,2016,7,26,AAPL,Credit Suisse Group,0.5492666804379263,150.0,96.82
591,2016,7,26,AAPL,Wells Fargo & Co,0.239413344350341,120.0,96.82
592,2016,7,26,AAPL,Piper Jaffray Companies,0.5802520140466847,153.0,96.82
593,2016,7,26,AAPL,Drexel Hamilton,0.18777112166907672,115.0,96.82
594,2016,7,25,AAPL,UBS Group,0.17048346055979646,115.0,98.25
595,2016,7,25,AAPL,BGC Financial,-0.13486005089058528,85.0,98.25
596,2016,7,25,AAPL,Maxim Group,0.7099236641221374,168.0,98.25
597,2016,7,24,AAPL,Robert W. Baird,,110.0,
598,2016,7,21,AAPL,BMO Capital Markets,0.16197535810878505,116.0,99.83
599,2016,7,20,AAPL,Needham & Company LLC,0.5,150.0,100.0
600,2016,7,20,AAPL,Wells Fargo & Co,0.19999999999999996,120.0,100.0
601,2016,7,20,AAPL,Nomura,0.19999999999999996,120.0,100.0
602,2016,7,19,AAPL,UBS Group,0.15508236239453588,115.0,99.56
603,2016,7,18,AAPL,Piper Jaffray Companies,0.5501519756838906,153.0,98.7
604,2016,7,18,AAPL,Sanford C. Bernstein,0.2664640324214791,125.0,98.7
605,2016,7,17,AAPL,Credit Suisse Group,,150.0,
