,Year,Month,Day,stock,brokerage,yield,price_target,open
47,2017,7,21,IBM,BMO Capital Markets,0.13151297513381666,167.0,147.59
48,2017,7,19,IBM,Cantor Fitzgerald,0.026529796027196406,154.0,150.02
49,2017,7,18,IBM,Drexel Hamilton,0.31268049356786554,200.0,152.36
50,2017,7,17,IBM,Credit Suisse Group,-0.28380753955335636,110.0,153.59
51,2017,7,12,IBM,Jefferies Financial Group,-0.18556163669533488,125.0,153.48
52,2017,7,12,IBM,Royal Bank of Canada,0.07505863956215797,165.0,153.48
53,2017,6,9,IBM,Stifel Nicolaus,0.19736842105263164,182.0,152.0
54,2017,5,24,IBM,Stifel Nicolaus,0.19571644438604552,182.0,152.21
55,2017,5,23,IBM,Royal Bank of Canada,0.17978632758733704,180.0,152.57
56,2017,5,19,IBM,Jefferies Financial Group,-0.10601946890934366,135.0,151.01
57,2017,5,18,IBM,Pacific Crest,0.0032480445446108064,151.35,150.86
58,2017,5,15,IBM,Sanford C. Bernstein,-0.004116319213915864,150.0,150.62
59,2017,5,5,IBM,Sanford C. Bernstein,-0.022928608650338744,150.0,153.52
60,2017,4,25,IBM,Wells Fargo & Co,0.004450488317468082,162.5,161.78
61,2017,4,22,IBM,Barclays,,141.0,
62,2017,4,22,IBM,Drexel Hamilton,,200.0,
63,2017,4,22,IBM,UBS Group,,167.0,
64,2017,4,19,IBM,Morgan Stanley,0.3105835806132542,212.0,161.76
65,2017,4,19,IBM,Wells Fargo & Co,0.0045746785361029385,162.5,161.76
66,2017,4,19,IBM,Deutsche Bank,-0.07270029673590495,150.0,161.76
67,2017,4,19,IBM,Stifel Nicolaus,0.18694362017804167,192.0,161.76
68,2017,4,19,IBM,Goldman Sachs Group,0.05093966369930758,170.0,161.76
69,2017,4,19,IBM,BMO Capital Markets,0.02002967359050456,165.0,161.76
70,2017,4,19,IBM,Sanford C. Bernstein,-0.07270029673590495,150.0,161.76
71,2017,4,19,IBM,Bank of America,0.11275964391691407,180.0,161.76
72,2017,4,19,IBM,Royal Bank of Canada,0.11275964391691407,180.0,161.76
73,2017,4,19,IBM,Jefferies Financial Group,-0.16543026706231445,135.0,161.76
74,2017,4,13,IBM,Cantor Fitzgerald,-0.02306967984934083,166.0,169.92
75,2017,4,11,IBM,Sanford C. Bernstein,-0.1210079109288017,150.0,170.65
76,2017,4,4,IBM,Berenberg Bank,-0.19317657906869534,140.0,173.52
77,2017,3,22,IBM,Argus,0.10319466789243847,192.0,174.04
78,2017,3,16,IBM,Morgan Stanley,0.18794127535582206,212.0,178.46
79,2017,3,11,IBM,Cantor Fitzgerald,,166.0,
80,2017,3,8,IBM,Cowen,-0.3084370677731674,125.0,180.75
81,2017,3,8,IBM,Wells Fargo & Co,0.023513139695712226,185.0,180.75
82,2017,3,7,IBM,Drexel Hamilton,0.18975153560954006,215.0,180.71
83,2017,3,6,IBM,Sanford C. Bernstein,-0.16536835076786116,150.0,179.72
84,2017,3,6,IBM,Royal Bank of Canada,0.029379034052971376,185.0,179.72
85,2017,2,23,IBM,Bank of America,0.098901098901099,200.0,182.0
86,2017,2,7,IBM,Sanford C. Bernstein,-0.1477272727272727,150.0,176.0
87,2017,1,24,IBM,Drexel Hamilton,0.0854341736694677,186.0,171.36
88,2017,1,23,IBM,Argus,0.08772342427093127,185.0,170.08
89,2017,1,23,IBM,BMO Capital Markets,-0.00047036688617130284,170.0,170.08
90,2017,1,20,IBM,Cantor Fitzgerald,-0.07037721232346106,156.0,167.81
91,2017,1,20,IBM,Jefferies Financial Group,-0.2551099457720041,125.0,167.81
92,2017,1,20,IBM,UBS Group,-0.04654073058816521,160.0,167.81
93,2017,1,20,IBM,JMP Securities,0.042846075919194204,175.0,167.81
94,2017,1,20,IBM,Royal Bank of Canada,0.01305047375007451,170.0,167.81
95,2017,1,20,IBM,Goldman Sachs Group,-0.13592753709552474,145.0,167.81
96,2017,1,20,IBM,Barclays,-0.1418866575293487,144.0,167.81
97,2017,1,20,IBM,Morgan Stanley,0.11435552112508196,187.0,167.81
98,2017,1,17,IBM,Drexel Hamilton,0.11584378187053823,186.0,166.69
99,2017,1,13,IBM,Royal Bank of Canada,0.012085491456807818,170.0,167.97
100,2017,1,13,IBM,Morgan Stanley,0.11329404060248849,187.0,167.97
101,2017,1,12,IBM,Societe Generale,-0.046313405257197404,160.0,167.77
102,2017,1,12,IBM,Stifel Nicolaus,0.1444239136913632,192.0,167.77
103,2017,1,12,IBM,Morgan Stanley,-0.9463551290457174,9.0,167.77
104,2016,12,13,IBM,Credit Suisse Group,-0.0010864316755191394,165.5,165.68
105,2016,12,1,IBM,Credit Suisse Group,-0.3207780179067613,110.0,161.95
106,2016,12,1,IBM,Jefferies Financial Group,-0.22815683853041058,125.0,161.95
107,2016,11,21,IBM,Bank of America,0.15128508307922095,185.0,160.69
108,2016,11,10,IBM,Bank of America,0.17341113789166562,185.0,157.66
109,2016,10,21,IBM,Sanford C. Bernstein,-0.07026165493425429,140.0,150.58
110,2016,10,21,IBM,Wells Fargo & Co,0.02935316775136121,155.0,150.58
111,2016,10,21,IBM,Deutsche Bank,-0.03705671403904909,145.0,150.58
112,2016,10,21,IBM,Cantor Fitzgerald,0.03599415593040245,156.0,150.58
113,2016,10,18,IBM,Drexel Hamilton,0.23983468870817215,186.0,150.02
114,2016,10,18,IBM,Royal Bank of Canada,0.09985335288628172,165.0,150.02
115,2016,10,18,IBM,Goldman Sachs Group,-0.033462205039328174,145.0,150.02
116,2016,10,18,IBM,Citigroup,0.06652446340487939,160.0,150.02
117,2016,10,18,IBM,Credit Suisse Group,-0.2667644314091455,110.0,150.02
118,2016,10,18,IBM,Morgan Stanley,0.19317424343420875,179.0,150.02
119,2016,10,18,IBM,Barclays,-0.06679109452073062,140.0,150.02
120,2016,10,18,IBM,Jefferies Financial Group,-0.16677776296493807,125.0,150.02
121,2016,10,15,IBM,Cantor Fitzgerald,,162.0,
122,2016,10,12,IBM,Goldman Sachs Group,-0.051429308898496506,147.0,154.97
123,2016,10,12,IBM,Credit Suisse Group,-0.2901851971349293,110.0,154.97
124,2016,10,8,IBM,Sanford C. Bernstein,,140.0,
125,2016,9,27,IBM,Societe Generale,0.03680663556246766,160.0,154.32
126,2016,9,12,IBM,Cantor Fitzgerald,0.04341105242818499,162.0,155.26
127,2016,9,7,IBM,Drexel Hamilton,0.16112116861227288,186.0,160.19
128,2016,9,3,IBM,Credit Suisse Group,,110.0,
129,2016,8,15,IBM,Drexel Hamilton,0.14532019704433496,186.0,162.4
130,2016,7,19,IBM,Royal Bank of Canada,0.0199035727531216,165.0,161.78
131,2016,7,19,IBM,Societe Generale,-0.19643960934602545,130.0,161.78
132,2016,7,19,IBM,UBS Group,-0.011002596118185215,160.0,161.78
133,2016,7,19,IBM,Jefferies Financial Group,-0.22734577821733215,125.0,161.78
134,2016,7,19,IBM,Deutsche Bank,-0.10372110273210533,145.0,161.78
135,2016,7,19,IBM,BMO Capital Markets,0.0199035727531216,165.0,161.78
136,2016,7,19,IBM,Sanford C. Bernstein,-0.13462727160341204,140.0,161.78
137,2016,7,19,IBM,JMP Securities,0.06317220917295097,172.0,161.78
138,2016,7,19,IBM,Morgan Stanley,0.12498454691556438,182.0,161.78
139,2016,7,19,IBM,Goldman Sachs Group,-0.09135863518358267,147.0,161.78
140,2016,7,19,IBM,Credit Suisse Group,-0.3200642848312524,110.0,161.78
141,2016,7,19,IBM,Citigroup,-0.011002596118185215,160.0,161.78
142,2016,7,17,IBM,Morgan Stanley,,168.0,
